id,con_val,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂
400,2305.91,0.0,74.2,463.51,0.0,66.8,38.5,323.2,4.0,0.6,110.3,1224.8
401,1938.92,0.0,14.9,422.85,0.0,10.5,22.0,236.75,0.0,9.6,75.2,1147.12
402,7886.82,0.0,97.7,760.06,6.0,0.7,0.0,480.6,129.6,230.3,249.9,5931.96
403,9286.72,0.0,129.0,579.99,5.5,2.52,0.0,269.2,24.62,13.31,1215.2,7047.38
406,3312.89,0.0,0.0,1150.79,0.0,0.0,0.0,185.5,0.0,17.9,4.9,1953.8
408,5731.8,0.0,32.3,2277.94,0.0,9.6,0.0,310.09,0.0,59.08,3.0,3039.79
409,9943.7,0.0,122.66,3359.27,0.0,16.6,3.5,897.13,18.0,68.25,50.9,5407.39
410,7688.98,0.0,114.3,348.87,16.5,169.55,0.0,236.5,190.8,159.5,685.9,5767.06
411,17606.61,0.0,310.6,722.95,5.0,75.15,0.0,107.1,241.2,164.4,1126.36,14853.85
412,5908.95,5.0,215.2,491.26,0.0,36.0,0.0,244.33,121.1,185.3,146.89,4463.87
413,7049.45,0.0,360.8,611.26,33.3,15.5,0.0,320.5,136.8,216.93,384.5,4969.86
414,1382.7,0.0,0.0,22.4,0.0,0.0,0.0,6.0,0.0,0.8,541.0,812.5
415,285.8,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,9.0,264.6
422,6876.14,0.0,193.7,486.91,9.5,22.75,0.0,253.1,46.8,109.9,834.2,4919.28
423,382.1,0.0,75.9,6.3,0.0,0.0,0.0,0.0,0.0,0.7,43.8,255.4
426,15253.02,100.0,38.1,1169.37,50.0,68.5,0.0,509.44,187.74,255.3,1417.88,11456.69
427,14100.59,0.0,161.8,541.4,10.8,46.0,0.0,331.8,288.0,251.04,1155.5,11314.25
428,249.11,0.0,0.0,2.11,0.0,0.0,0.0,2.0,0.0,0.0,1.3,243.7
429,10473.56,15.0,199.7,602.91,11.2,30.2,0.0,283.1,52.2,90.07,531.9,8657.28
430,8450.28,0.0,63.9,441.99,5.0,0.0,0.0,128.2,44.4,100.7,1951.69,5714.4
431,8275.34,0.0,413.3,518.66,49.0,31.5,0.0,154.1,144.0,91.8,1286.6,5586.38
434,5690.46,0.0,8.3,281.05,0.0,0.0,0.0,103.9,57.6,17.4,860.4,4361.81
435,15368.91,0.0,362.2,356.39,62.5,193.45,0.0,128.3,160.8,226.1,2051.2,11827.97
436,8798.8,0.0,324.2,1236.07,0.0,1.0,0.0,257.47,0.3,7.1,1070.1,5902.56
437,1040.9,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,1.6,10.0,1026.2
438,10230.82,15.0,207.2,362.74,10.0,0.0,0.0,155.68,33.6,312.3,1714.1,7420.2
439,6998.78,0.0,276.0,280.75,95.3,37.0,0.0,136.1,75.6,136.7,951.98,5009.35
440,10021.57,0.0,167.3,509.12,0.0,5.0,0.0,224.4,124.8,148.0,1534.24,7308.71
441,10698.64,0.0,242.58,2033.78,0.0,126.0,47.9,796.6,169.4,166.84,476.7,6638.84
448,12052.69,0.0,159.1,835.38,95.0,38.4,0.0,112.94,92.64,295.5,923.23,9500.5
449,13021.61,15.0,623.9,571.52,17.0,145.2,0.0,258.6,111.6,380.58,772.14,10126.07
450,11970.94,0.01,113.4,468.18,5.0,6.0,0.0,139.5,104.62,282.41,1272.6,9579.22
451,10608.72,0.0,300.7,562.78,36.0,15.15,0.0,260.8,229.32,115.8,1179.82,7908.35
456,1579.13,0.0,30.2,299.07,0.0,0.0,0.0,188.0,18.0,68.8,10.5,964.56
457,13955.71,0.0,344.08,880.69,8.9,16.5,0.0,277.45,147.6,178.1,1056.7,11045.69
458,1329.41,0.0,0.0,16.53,0.0,0.0,0.0,0.0,0.0,0.9,42.6,1269.38
459,13541.75,0.0,293.0,2566.05,0.0,7.35,0.0,1019.7,28.8,108.3,1974.35,7544.2
464,7155.94,0.0,71.4,708.99,20.0,6.45,0.0,536.69,57.6,94.8,234.5,5425.51
465,6941.55,0.0,2.9,817.49,14.7,1.1,0.0,181.9,12.12,18.3,527.1,5365.94
470,9569.41,0.0,88.5,1493.25,0.0,10.0,0.0,102.28,24.0,37.0,511.0,7303.38
471,9650.71,0.0,43.1,1017.61,6.3,4.75,0.0,1027.9,93.6,139.05,1155.2,6163.2
472,501.9,0.0,0.0,5.6,15.0,0.0,0.0,0.0,0.0,0.0,132.7,348.6
473,7275.11,0.0,127.9,286.88,15.0,14.15,0.0,246.59,18.0,160.1,581.3,5825.19
476,9774.22,0.0,37.3,1039.18,57.0,20.3,0.0,252.54,47.56,114.4,397.74,7808.2
477,10220.2,0.0,83.9,833.68,5.3,10.0,0.0,513.2,122.4,141.8,444.5,8065.42
480,8725.54,0.0,46.6,1225.27,15.5,9.0,0.0,184.35,37.2,53.3,397.27,6757.05
481,11152.99,54.41,124.8,594.07,36.0,121.95,0.0,291.25,82.8,82.95,525.8,9238.96
482,9134.06,1.07,263.94,1114.38,18.9,8.56,0.0,169.79,34.7,69.16,675.5,6778.06
483,8828.68,0.0,526.2,786.71,10.35,15.8,0.0,187.01,59.8,64.07,122.2,7056.54
490,4332.0,0.0,128.4,347.33,5.0,55.75,0.0,49.25,7.2,127.8,802.4,2808.87
491,14019.24,0.0,325.7,921.2,13.2,15.4,0.0,223.61,3.6,328.4,1079.4,11108.73
492,263.95,0.0,0.0,0.05,20.0,0.0,0.0,1.1,0.0,0.7,2.8,239.3
493,10765.94,0.0,0.0,667.51,0.0,0.1,0.0,221.16,104.4,66.3,894.1,8812.37
494,5900.77,0.0,175.7,871.37,0.0,37.2,0.0,24.7,0.0,5.6,699.2,4087.0
495,11851.28,0.0,59.3,2356.14,15.0,42.35,0.0,1103.36,14.4,178.6,548.15,7533.98
496,13659.85,0.0,765.62,416.02,0.0,0.0,0.0,237.3,31.38,176.2,638.2,11395.13
497,12741.36,0.0,537.0,421.54,16.0,182.45,0.0,84.9,92.4,150.6,620.6,10635.87
504,8707.61,7.0,205.6,915.31,57.0,0.3,0.0,104.89,0.0,63.78,1244.8,6108.93
505,21570.58,14.0,361.5,1694.48,30.0,52.5,0.0,18.0,13.2,11.23,3496.4,15879.27
506,13893.71,0.0,242.1,987.66,42.5,14.9,0.0,220.5,174.0,116.0,1710.8,10385.25
507,287.68,0.0,0.0,43.38,0.0,0.0,0.0,0.0,0.0,0.9,0.0,243.4
508,13586.4,0.0,17.0,368.05,30.0,0.0,0.0,77.58,23.1,184.8,2088.0,10797.87
509,13513.88,30.84,145.1,848.15,36.3,74.35,0.0,159.3,73.26,269.4,655.1,11222.08
510,8185.77,0.0,118.2,1132.83,0.0,0.0,0.0,50.6,79.26,106.0,1187.8,5511.08
511,9221.86,31.37,71.0,510.37,0.0,6.6,0.0,125.5,164.4,85.0,671.73,7555.89
514,5789.95,1.21,168.3,348.69,0.0,0.53,0.0,248.66,100.4,192.7,268.9,4460.56
515,173.69,0.0,0.0,0.29,0.0,0.0,0.0,1.0,10.8,1.0,0.0,160.6
516,11231.0,0.0,126.9,1089.01,10.6,76.5,0.0,565.52,72.7,155.45,376.22,8758.1
517,9715.68,1.6,335.4,905.23,25.7,5.2,0.0,124.14,137.5,65.6,555.1,7560.21
518,7835.93,0.0,40.0,310.14,4.6,3.35,0.0,268.1,32.4,96.7,420.65,6659.99
519,10840.28,0.0,48.4,1004.29,42.6,0.0,0.0,179.62,44.8,61.01,736.7,8722.86
520,11072.66,0.01,217.2,1071.48,5.7,54.3,0.0,392.4,19.6,29.6,1181.98,8100.39
521,9883.86,0.0,184.0,982.4,12.0,15.8,0.0,186.1,43.2,123.7,1021.54,7315.12
522,7539.7,0.0,34.4,785.76,35.7,21.5,0.0,168.88,34.86,56.98,317.2,6084.42
523,8480.36,0.0,101.7,1075.83,47.0,14.35,0.0,226.16,68.4,79.7,528.85,6338.37
524,11183.52,0.0,200.0,315.46,61.1,6.0,0.0,268.42,42.0,146.3,1997.5,8146.74
525,19797.76,0.0,237.0,332.13,62.8,86.6,0.0,220.6,116.4,76.9,1592.1,17073.23
528,12652.46,0.0,55.2,416.5,84.5,14.5,0.0,436.08,82.8,165.8,2619.74,8777.34
529,16020.81,0.0,339.3,543.36,35.9,372.85,0.0,330.6,205.2,129.6,2434.2,11629.8
530,6984.13,0.2,102.6,711.49,8.3,9.5,0.0,194.9,15.12,76.27,497.1,5368.65
531,282.83,0.0,0.0,30.83,0.0,0.0,0.0,5.7,0.0,1.3,8.0,237.0
532,9934.49,0.0,72.1,253.14,13.0,11.5,0.0,460.52,37.26,94.6,1744.2,7248.17
533,12905.8,0.0,259.9,277.37,16.2,186.4,0.0,378.8,68.4,98.0,1801.1,9819.63
534,11477.87,0.0,86.2,481.42,0.0,11.0,0.0,659.3,100.98,209.3,936.11,8993.56
535,13016.3,0.0,51.3,401.83,36.8,39.35,0.0,98.2,198.0,269.23,966.5,10955.09
536,12323.6,7.0,0.0,557.7,176.59,0.0,0.0,481.3,40.92,149.2,790.0,10120.89
537,13125.85,0.0,62.84,695.04,0.0,0.0,0.0,419.9,18.0,129.4,563.8,11236.87
538,9598.09,0.0,11.45,2429.35,0.0,0.0,0.0,835.75,0.0,450.93,260.0,5610.61
539,10129.47,0.0,127.8,1357.8,18.2,0.0,0.2,337.43,85.2,121.7,439.3,7641.84
540,17786.91,0.0,220.2,1431.26,12.4,251.75,0.0,677.3,118.8,180.6,632.5,14262.1
542,9094.88,0.0,182.9,1530.08,57.6,14.95,0.0,426.6,34.7,107.0,660.8,6080.25
543,13639.51,0.0,72.9,1420.01,0.0,17.46,0.0,216.95,16.2,76.9,1887.02,9932.07
546,13693.61,0.0,230.9,313.92,62.47,513.7,0.0,73.81,79.2,133.9,1038.3,11247.41
547,4360.61,0.0,178.3,633.85,0.0,41.26,0.0,721.1,3.0,263.5,18.8,2500.8
548,11863.7,204.49,294.63,1216.21,0.0,3.15,0.0,382.6,26.4,10.1,1380.4,8345.72
549,8963.86,2.4,13.6,1496.09,0.0,19.0,0.0,62.4,18.9,36.02,1093.04,6222.41
552,11016.52,0.0,292.1,756.02,61.7,6.0,0.0,697.03,98.12,121.0,655.0,8329.55
553,10697.48,0.0,75.5,410.42,21.0,72.4,0.0,360.75,104.4,140.1,489.4,9023.51
554,6207.51,0.0,6.8,2982.21,0.0,0.0,0.0,67.8,0.0,37.8,3.9,3109.0
555,6516.76,0.0,72.66,1347.29,5.0,31.15,0.0,183.1,14.6,46.53,673.73,4142.7
556,7272.58,0.0,324.0,716.19,0.0,46.15,0.0,237.9,0.0,38.1,947.7,4962.54
557,10845.57,0.0,918.6,933.65,54.7,37.6,0.0,131.45,122.4,87.7,1536.4,7023.07
560,7425.06,0.0,467.67,425.68,22.7,16.0,0.0,354.2,0.0,87.2,1032.7,5018.91
561,16417.34,0.0,463.88,1673.62,0.0,2.73,0.0,119.01,214.1,90.43,986.02,12867.55
564,7903.2,0.0,60.6,618.91,93.53,21.0,0.0,295.08,113.7,103.5,261.0,6335.88
565,8324.76,0.0,7.2,296.3,58.8,57.2,0.0,123.1,41.5,122.0,259.7,7358.96
566,7793.77,0.0,88.4,849.09,5.5,3.0,0.0,414.7,64.86,209.1,223.6,5935.52
567,9778.43,0.0,95.2,1307.4,0.0,39.55,0.0,621.25,36.0,252.93,142.4,7283.7
568,8275.5,0.0,282.6,1717.3,6.6,16.15,25.5,957.35,61.2,298.72,272.05,4638.03
569,10235.51,0.0,54.9,417.88,33.0,1.9,0.0,140.2,27.9,106.3,854.8,8598.63
572,8695.74,0.0,160.34,741.98,0.0,18.0,0.0,236.73,3.6,129.91,519.57,6885.61
573,6392.78,0.0,59.7,369.0,0.0,16.05,0.0,507.5,28.8,117.3,557.8,4736.63
576,5330.88,0.0,28.44,321.91,10.0,0.0,0.0,124.0,9.72,85.69,194.0,4557.12
577,7364.17,0.0,36.3,455.02,29.8,47.1,0.0,300.9,61.4,152.2,488.5,5792.95
580,10014.32,0.0,157.7,381.55,115.58,4.5,0.0,425.3,102.0,131.3,998.1,7698.29
581,6869.68,38.62,102.3,311.61,14.0,24.75,0.0,46.7,90.0,51.3,701.7,5488.7
584,5939.23,16.0,16.0,202.72,50.5,4.5,0.0,156.46,39.6,68.8,506.1,4878.55
585,7421.77,0.0,17.5,215.54,20.0,27.2,0.0,55.6,39.6,60.4,392.6,6593.33
590,6463.9,0.0,31.5,588.3,0.0,2.1,0.0,296.26,3.6,49.0,337.8,5155.34
591,6241.27,0.1,19.3,1112.15,39.2,2.9,0.0,139.81,15.6,46.8,455.1,4410.31
596,9481.04,0.0,175.8,995.6,10.5,0.0,0.0,150.7,24.0,111.3,725.5,7287.64
597,9616.37,0.0,687.54,520.47,0.0,1.2,0.0,226.6,25.2,80.0,1140.6,6934.76
600,5182.03,0.0,10.8,1174.26,0.0,7.1,0.0,706.69,36.0,374.4,175.2,2697.58
601,6143.2,0.0,187.1,804.71,0.0,0.45,0.0,237.13,28.8,93.5,723.0,4068.51
602,14058.75,0.01,491.0,1309.32,177.7,0.0,0.0,190.26,57.9,39.7,1510.0,10282.86
603,15075.23,0.0,674.4,922.8,42.2,99.65,0.0,523.9,115.2,104.3,1801.2,10791.58
606,7527.44,0.0,85.0,796.63,31.4,0.0,0.0,139.1,40.92,61.1,757.9,5615.39
607,8336.87,0.0,88.3,624.5,4.0,141.45,0.0,398.4,86.4,50.15,908.83,6034.84
612,8594.86,0.08,115.0,485.33,5.5,0.0,0.0,37.6,55.68,126.8,2763.52,5005.35
613,7519.3,0.0,258.2,325.04,8.6,7.15,0.0,97.0,100.8,90.0,2150.63,4481.88
616,8462.03,0.0,23.7,560.11,80.0,2.0,0.0,115.96,56.46,82.0,1372.9,6168.9
617,5934.09,0.0,150.9,359.32,2.5,4.5,27.0,133.0,46.8,75.2,1019.0,4115.87
622,11784.67,0.0,492.45,967.74,0.0,7.35,0.0,190.2,43.2,79.1,1250.1,8754.53
623,15971.89,0.0,284.0,1202.7,37.5,143.3,0.0,262.63,115.2,151.8,2314.46,11460.3
624,9726.49,0.0,179.4,875.58,7.5,13.05,0.0,431.02,121.98,119.98,517.5,7460.48
625,4378.28,0.0,54.5,325.62,37.0,45.35,0.0,245.9,18.0,38.6,335.9,3277.41
626,6321.71,0.0,262.8,619.41,5.5,0.0,0.0,76.9,195.9,201.43,650.9,4308.87
627,4879.24,0.0,204.6,234.9,2.5,14.45,0.0,39.6,238.86,267.2,455.0,3422.13
628,542.94,0.0,0.0,12.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,529.0
629,7569.11,0.0,274.8,663.54,31.25,0.0,0.0,44.73,261.56,93.9,459.2,5740.13
632,11253.04,0.0,127.2,876.1,63.6,34.0,0.0,479.65,50.4,161.5,364.6,9095.99
633,11771.92,0.0,349.1,921.4,0.0,98.25,0.0,366.55,0.0,33.1,1394.22,8609.3
634,5385.28,0.0,30.0,516.25,39.7,0.0,0.0,81.9,43.3,119.1,369.4,4185.63
635,3607.62,0.0,54.0,319.76,21.8,52.55,0.0,141.95,14.4,123.2,227.7,2652.26
636,9580.52,0.0,67.0,1098.52,5.0,19.0,0.0,161.75,41.58,232.3,960.43,6994.94
637,7667.76,0.0,94.9,322.26,3.0,95.4,0.0,270.4,93.6,235.9,565.8,5986.5
639,10667.98,0.0,114.6,1087.59,66.55,55.15,0.0,500.79,176.4,137.3,974.1,7555.5
644,14465.42,0.0,332.31,1340.71,3.3,3.4,0.0,255.0,0.0,238.4,1193.8,11098.5
645,1016.69,0.0,0.0,23.69,0.0,0.0,0.0,0.0,2.4,0.6,380.5,609.5
648,8858.95,0.0,30.4,529.35,129.0,35.55,0.0,342.18,58.74,220.9,744.8,6768.03
649,9302.73,0.0,280.9,139.02,0.0,31.71,0.0,209.8,129.6,328.1,444.6,7739.0
650,9137.85,0.01,105.4,643.48,25.0,5.0,0.0,230.49,60.14,84.2,842.4,7141.73
651,11641.12,0.0,170.3,389.77,39.3,17.25,0.0,120.3,10.8,222.9,640.3,10030.2
652,12571.69,0.0,160.6,1638.62,13.3,0.0,0.0,259.0,34.2,187.2,1541.4,8737.37
653,5360.76,0.0,156.6,399.49,0.0,89.05,0.0,192.4,18.0,66.2,481.2,3957.82
656,9494.15,0.0,204.25,2255.01,0.0,3.9,39.0,1236.55,50.4,103.26,335.2,5266.58
657,6565.98,0.0,152.1,667.01,0.0,0.0,0.0,271.66,108.0,175.3,218.31,4973.6
658,7838.6,0.0,64.5,360.4,18.2,0.0,0.0,351.8,40.26,99.7,665.24,6238.5
659,8785.84,0.0,47.0,278.94,17.1,6.9,0.0,111.0,86.4,99.8,752.1,7386.6
660,414.71,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.7,0.0,412.0
661,592.4,0.0,0.0,121.6,0.0,0.0,0.0,11.2,0.0,1.0,0.0,458.6
662,10579.51,0.0,84.7,896.98,22.0,0.0,0.0,219.94,46.5,64.9,1141.6,8102.89
663,1708.54,0.0,35.9,116.5,15.0,7.8,0.0,39.6,0.0,1.57,15.7,1476.47
666,8385.37,0.0,75.8,850.62,15.0,27.15,3.0,82.1,61.2,274.23,582.63,6413.64
667,15035.88,0.0,245.2,575.66,36.0,127.7,0.0,397.2,66.0,131.8,1217.7,12238.62
670,11127.24,0.0,13.0,1137.47,0.0,24.0,0.0,661.25,73.2,227.78,861.14,8129.4
671,12071.11,20.0,46.9,987.94,27.2,13.8,0.0,586.74,86.3,79.6,447.2,9775.43
672,2171.92,0.0,0.0,32.92,0.0,0.0,0.0,28.8,0.0,0.6,0.1,2109.5
673,9646.65,0.01,57.8,1002.76,12.0,14.6,0.0,200.23,131.4,86.8,685.6,7455.45
674,13819.2,0.0,69.4,1138.21,89.4,13.0,0.0,163.81,54.66,209.6,2955.9,9125.22
675,14062.52,0.0,212.1,863.66,33.4,14.7,0.0,770.4,10.8,211.5,3005.1,8940.86
676,8881.55,0.0,86.3,2358.52,0.0,4.7,0.0,805.8,21.6,21.43,63.8,5519.4
677,3144.5,0.0,24.5,117.94,0.0,0.0,0.0,29.6,54.9,1.8,37.7,2878.06
680,9155.06,0.0,174.7,511.01,97.66,0.0,0.0,592.5,144.0,150.6,195.3,7289.29
681,7707.68,0.0,81.6,326.26,5.0,40.65,0.0,303.1,169.2,120.7,139.4,6521.77
688,271.2,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.5,6.4,234.3
689,11178.47,0.0,225.9,2466.8,2.5,11.0,31.5,1194.36,111.6,151.36,608.19,6375.26
690,10844.5,1.9,13.4,588.46,13.5,12.5,0.0,373.66,108.36,476.0,728.9,8527.82
691,13229.06,0.0,130.3,393.26,57.5,30.15,0.0,96.5,122.4,608.3,1397.6,10393.05
694,11725.81,0.0,115.76,1296.0,37.0,4.5,0.0,273.19,92.4,171.7,1349.6,8385.66
695,13311.54,15.0,232.7,1168.14,24.1,120.1,0.0,635.69,25.2,133.5,1498.0,9459.11
696,10987.79,2.03,103.3,703.25,29.2,15.1,0.0,265.45,229.0,296.9,282.2,9061.36
697,6445.69,0.0,73.1,274.96,54.0,44.15,0.0,191.7,18.0,186.3,140.4,5463.08
698,13178.22,0.0,458.7,1138.03,41.5,43.4,0.0,723.0,136.8,171.6,1108.6,9356.59
699,10836.43,0.0,206.32,733.86,0.0,38.0,0.0,442.4,57.6,89.8,1454.6,7813.85
700,415.33,0.0,0.0,76.23,0.0,0.0,0.0,5.5,0.0,0.0,3.6,330.0
701,579.15,0.0,0.0,120.05,0.0,0.0,0.0,0.0,0.0,4.1,127.7,327.3
702,8974.93,0.0,40.78,2818.92,0.0,7.6,38.0,890.0,10.8,132.1,124.5,4912.23
703,6766.32,0.16,76.5,908.91,0.0,40.78,0.0,160.83,110.5,143.27,299.8,5025.57
704,5056.82,0.0,36.0,825.51,0.0,0.0,0.0,101.2,37.2,62.6,855.9,3138.41
705,5986.22,0.0,32.8,613.18,0.0,19.65,0.0,246.61,36.0,158.2,343.8,4535.98
706,8516.64,0.0,186.6,966.99,28.0,19.0,0.0,267.61,67.98,109.5,219.1,6651.86
707,10433.92,0.0,248.4,593.21,0.0,92.25,0.0,562.6,50.4,122.7,308.9,8455.46
708,9898.28,0.01,142.4,708.68,6.0,19.5,0.0,165.9,46.14,69.4,616.5,8123.75
709,12019.85,0.0,39.8,689.39,49.0,137.2,0.0,281.8,96.0,91.0,821.0,9814.66
712,12607.7,0.0,193.3,702.8,48.9,6.0,0.0,133.27,228.32,193.9,911.5,10189.71
713,11780.34,0.0,155.3,378.39,11.0,20.3,0.0,84.09,75.6,296.6,520.2,10238.86
714,5937.92,0.0,104.3,438.01,0.0,40.5,0.0,590.74,41.34,28.5,395.5,4299.03
715,8592.23,0.0,15.7,107.07,52.0,96.95,0.0,33.0,21.6,36.5,531.2,7698.21
716,6274.56,0.0,14.5,480.01,0.0,4.2,0.0,172.6,284.4,152.8,295.04,4871.01
717,1699.78,0.0,4.7,518.88,0.0,13.0,0.0,53.0,0.0,64.6,12.6,1033.0
718,11502.96,40.0,133.3,877.41,12.0,24.0,0.0,179.73,65.52,97.9,1217.8,8855.3
719,11619.05,75.0,182.9,521.27,53.0,515.2,0.0,153.33,90.0,113.0,1199.3,8716.05
720,10823.19,0.0,338.8,1296.89,16.6,27.3,0.0,247.4,46.8,142.05,940.3,7767.05
721,8749.71,5.0,81.7,1451.27,34.3,13.5,0.0,81.1,14.88,180.1,352.3,6535.56
722,6132.39,0.0,110.18,477.61,6.0,19.65,0.0,221.43,68.4,74.8,586.5,4567.82
723,5937.63,0.0,61.5,94.86,0.0,6.0,39.0,131.55,0.0,8.8,178.3,5417.62
724,8602.53,0.0,63.5,1053.67,0.0,50.25,0.0,275.9,7.2,159.3,560.55,6432.16
725,7875.85,0.0,107.8,624.34,0.0,17.95,0.0,301.8,10.8,159.3,722.6,5931.26
726,7930.27,0.0,68.0,790.9,0.0,18.8,0.0,733.0,111.6,187.2,663.3,5357.47
727,1091.22,0.0,0.0,27.57,0.0,0.0,0.0,0.0,0.0,5.55,30.5,1027.6
732,8783.37,1.6,28.9,316.37,0.0,9.5,0.0,360.56,37.38,72.2,652.76,7304.1
733,10666.48,149.89,53.4,114.51,29.0,96.45,0.0,71.7,14.4,118.4,1010.0,9008.73
742,11737.58,0.0,195.0,661.75,0.0,0.0,0.0,1620.65,140.4,162.0,58.5,8899.28
743,9454.42,0.0,47.5,378.83,0.0,0.0,0.0,731.2,244.8,187.6,182.1,7682.39
744,9275.91,0.01,234.7,1167.49,3.5,4.0,0.0,195.5,142.46,282.18,873.38,6372.69
745,11487.35,0.0,223.5,1070.31,4.0,38.4,0.0,403.33,105.76,220.23,785.4,8636.42
746,11106.48,0.0,102.1,793.51,10.0,0.0,0.0,218.33,58.44,104.3,751.5,9068.3
747,13530.9,0.0,159.8,475.62,25.0,111.4,0.0,255.2,14.4,218.81,969.41,11301.26
752,860.92,0.0,0.0,8.32,0.0,0.0,0.0,1.0,0.0,2.6,69.5,779.5
753,1632.35,1.8,37.3,166.75,0.7,0.0,71.5,104.8,0.0,103.21,103.8,1042.49
754,9565.17,0.17,133.3,1046.36,1.23,1.92,0.0,215.3,30.42,263.66,112.4,7760.41
755,10181.45,0.0,11.5,1303.6,4.5,105.85,0.0,602.7,7.2,470.61,218.82,7456.67
756,10074.95,0.0,106.35,1185.4,39.03,1.9,0.0,326.5,23.1,184.68,276.3,7931.69
757,10088.57,0.0,199.2,626.09,2.0,19.05,0.0,281.06,0.0,190.5,386.15,8384.52
760,7126.71,0.0,212.5,464.5,2.2,109.15,0.0,90.8,79.2,54.9,343.2,5770.26
761,6638.34,0.01,294.3,707.56,3.5,0.0,0.0,140.32,14.0,123.6,125.0,5230.05
762,1338.24,0.0,26.4,187.76,0.0,10.8,0.0,3.0,0.0,8.7,124.9,976.68
763,4777.34,0.0,64.0,699.42,0.0,16.05,0.0,304.0,0.1,38.8,679.0,2975.97
764,330.8,0.0,1.1,7.8,0.0,0.0,0.0,0.0,0.0,1.3,1.2,319.4
765,14933.53,0.0,342.5,1037.33,74.3,46.35,0.0,1566.54,14.4,23.4,932.9,10895.81
768,13070.73,0.0,4.8,1610.29,0.0,5.4,0.0,108.86,64.8,14.8,544.3,10717.48
769,10573.83,87.5,301.5,2338.07,0.0,0.9,0.0,1231.41,144.0,188.15,75.7,6206.6
770,12367.37,4.0,202.8,1212.21,14.0,4.5,0.0,79.52,36.9,186.1,2660.9,7966.44
771,10203.4,0.0,292.92,724.07,1.5,12.75,0.0,178.9,32.4,145.7,2459.3,6355.86
772,5846.92,2.8,11.2,644.15,0.0,0.0,0.0,40.7,9.84,89.1,833.9,4215.23
773,10351.24,0.0,91.1,986.71,0.0,0.5,0.0,1215.5,3.78,210.6,988.6,6854.45
774,7665.29,0.9,29.5,1041.02,188.35,0.0,0.0,88.93,25.5,111.23,417.9,5761.96
775,7018.55,4.19,58.7,1031.79,16.5,39.2,0.0,678.95,32.4,233.3,424.2,4499.32
778,9571.89,0.0,87.4,629.94,22.0,14.5,0.0,332.88,78.5,118.6,505.2,7782.87
779,9832.8,0.0,127.35,480.03,31.0,104.58,0.0,541.76,43.2,182.9,148.0,8173.98
780,18887.69,0.0,51.2,1813.52,212.0,0.1,0.0,238.56,18.96,60.56,2460.74,14032.05
781,13418.55,0.0,148.2,1989.15,0.0,1.0,0.0,2782.76,72.0,199.58,551.5,7674.36
782,6825.33,0.0,127.9,825.49,0.0,91.65,0.0,322.4,148.8,163.2,1140.36,4005.53
783,10222.49,0.0,0.0,1071.55,70.83,0.3,0.0,741.05,0.0,149.8,1599.06,6589.9
784,8635.59,0.15,31.7,859.78,5.5,0.1,0.0,209.43,37.84,57.98,424.7,7008.41
785,12904.78,7.0,97.2,1207.63,33.5,21.8,0.0,137.27,154.28,90.46,1153.5,10002.14
786,9697.78,0.01,312.7,978.37,0.0,0.0,0.0,137.5,18.06,88.23,654.4,7508.51
787,13542.56,0.0,215.1,1128.14,23.0,64.75,5.0,450.5,25.2,86.43,1515.44,10029.0
792,11230.86,0.0,352.22,607.21,0.0,12.9,0.8,211.83,21.6,192.73,1052.88,8778.69
793,144.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34.7,108.5
794,5464.56,0.0,226.1,392.19,0.0,1.8,0.0,96.1,0.0,20.2,720.2,4007.97
795,275.64,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.5,5.0,270.1
796,5429.34,0.0,31.6,659.78,2.4,0.0,0.0,338.97,172.8,187.8,174.4,3861.59
797,10648.16,0.0,275.4,689.76,0.0,49.05,0.0,732.8,25.2,216.4,499.8,8159.75
800,6690.84,0.0,106.3,600.97,40.0,0.0,0.0,108.1,76.0,121.9,290.0,5347.57
801,6302.38,209.04,174.0,133.02,5.0,3.0,25.9,287.1,60.06,137.7,308.4,4959.16
802,9114.3,1.7,152.4,915.46,5.0,0.0,0.0,277.12,70.44,191.19,532.9,6968.09
803,9236.48,0.0,112.4,602.75,0.0,91.0,0.0,262.1,10.8,189.5,642.98,7324.95
806,13176.07,0.0,109.0,1803.22,9.7,0.0,0.0,476.43,20.4,72.3,2233.2,8451.82
807,10110.07,0.0,26.6,558.3,0.0,0.0,0.0,71.6,32.64,60.65,1575.92,7784.36
812,684.67,0.0,12.0,162.04,0.0,0.0,0.0,48.93,0.0,31.5,213.3,216.9
813,7905.46,0.04,23.4,583.33,0.0,22.34,0.0,119.06,26.68,104.2,262.6,6763.81
814,560.59,0.0,0.0,13.09,0.0,0.0,0.0,0.0,3.6,0.0,14.2,529.7
815,13757.01,0.0,427.27,923.99,23.5,85.3,0.0,641.95,187.2,166.7,1902.58,9398.52
816,9504.56,0.0,296.8,959.02,0.0,0.0,0.0,200.5,74.34,203.53,1561.44,6208.93
